bleu,bertscore,bertscore_p,bertscore_r,IoU,Coverage (target words),delta,word
0.04560662201265993,0.6363385021686554,0.6185778975486755,0.6563166975975037,1.0,1.0,0,давление
0.0388313233723365,0.625508725643158,0.6622031629085541,0.5934737324714661,1.0,1.0,0,ярлык
0.07310885560452048,0.6661302149295807,0.6575106382369995,0.6749795079231262,1.0,1.0,0,слеза
0.04889266240320883,0.6263034343719482,0.6415672600269318,0.6117511987686157,1.0,1.0,0,знак
0.012079826799606149,0.6750877499580383,0.7054339349269867,0.6472892463207245,1.0,1.0,0,рудник
0.14502264953999183,0.7608083486557007,0.758155345916748,0.7636398077011108,1.0,1.0,0,чистилище
0.09280477469336282,0.6832784116268158,0.6910116374492645,0.6792251467704773,1.0,1.0,0,заглатывать
0.027611988917697356,0.6479634344577789,0.6192052662372589,0.6796671152114868,1.0,1.0,0,сопливый
0.09694813500551573,0.6372982362906138,0.6619739135106405,0.6152436435222626,1.0,1.0,0,шестёрка
0.12128069053292051,0.6821092963218689,0.7159196138381958,0.6514367461204529,1.0,1.0,0,халтура
0.07986788803078405,0.6523192524909973,0.658697247505188,0.6466340124607086,1.0,1.0,0,давиться
0.043186652833179184,0.6885116895039877,0.700455923875173,0.6781068444252014,1.0,1.0,0,символ
0.004160891977396563,0.6211637854576111,0.5965332388877869,0.6479575932025909,1.0,1.0,0,тарабанить
0.02489910636861253,0.586533397436142,0.5998357236385345,0.5738104283809662,1.0,1.0,0,косарь
0.09042105038177752,0.6551262736320496,0.6679587662220001,0.643276646733284,1.0,1.0,0,сытый
0.01915176039064163,0.6235080361366272,0.6400574644406637,0.608228067557017,1.0,1.0,0,условие
0.010765744724660157,0.6067995727062225,0.6369310915470123,0.579540491104126,1.0,1.0,0,хват
0.0695190761166748,0.712154895067215,0.7071295976638794,0.7197330594062805,1.0,1.0,0,ком
0.027921763374746177,0.6163468658924103,0.6405185759067535,0.5940041244029999,1.0,1.0,0,кукурузник
0.029852508679575087,0.6369084417819977,0.6555795222520828,0.6210189759731293,1.0,1.0,0,депо
0.047378577432140946,0.6624675095081329,0.703751802444458,0.630079448223114,1.0,1.0,0,мотня
0.004064194971970734,0.6393524010976156,0.6316737135251363,0.6475579738616943,1.0,1.0,0,явка
0.02648658742801425,0.6379451950391134,0.6386383573214213,0.6374994913736979,1.0,1.0,0,топ
0.030345844215103456,0.6750065386295319,0.6968236565589905,0.6562503576278687,1.0,1.0,0,мёд
0.04690226242100264,0.6736619174480438,0.7036612331867218,0.6461211144924164,1.0,1.0,0,магия
0.04464009936929228,0.6536621451377869,0.6794871091842651,0.6319218277931213,1.0,1.0,0,сеть
0.0441902110634,0.7296290993690491,0.7230486273765564,0.736330509185791,1.0,1.0,0,трап
0.15365098045812,0.8029622435569763,0.79509170850118,0.8115073045094808,1.0,1.0,0,жалкий
0.023466651413124207,0.6649540543556214,0.6961777925491333,0.6387317657470704,1.0,1.0,0,хор
0.020424222306536403,0.6215661764144897,0.6415188908576965,0.6043263077735901,1.0,1.0,0,колосник
0.08665332189208669,0.6514987647533417,0.6661275029182434,0.6376929879188538,1.0,1.0,0,ужасный
0.03624016664224749,0.6623656451702118,0.684841513633728,0.6413553059101105,1.0,1.0,0,сердечный
0.04460759838176643,0.6739138960838318,0.6781115134557089,0.6698541641235352,1.0,1.0,0,мёрзлый
0.05458564686397777,0.6415477395057678,0.6657743056615194,0.6197064717610677,1.0,1.0,0,шнур
0.017040766274769685,0.6650992433230082,0.6836665471394857,0.6475544174512228,1.0,1.0,0,хлопья
0.035899716458510825,0.6874739825725555,0.7223474681377411,0.6561870574951172,1.0,1.0,0,сочный
0.04052005510857553,0.6751793771982193,0.6708666086196899,0.6802714765071869,1.0,1.0,0,рука
0.01688578207168927,0.58599653840065,0.5447440147399902,0.6349832713603973,1.0,1.0,0,кстати
0.06597829483253347,0.707363506158193,0.7206284801165262,0.6950007677078247,1.0,1.0,0,ласкать
0.044789098345418464,0.6678110659122467,0.6936644315719604,0.6440103650093079,1.0,1.0,0,кончать
0.3677994555762574,0.796206533908844,0.786485493183136,0.8062852323055267,1.0,1.0,0,таранный
0.08415164086778397,0.705022782087326,0.7149149775505066,0.6955399513244629,1.0,1.0,0,щуп
0.015691418589418575,0.6262282729148865,0.6513914863268534,0.6038824518521627,1.0,1.0,0,рыжий
0.03681598522359648,0.6368485689163208,0.6203198830286661,0.655149499575297,1.0,1.0,0,медвяный
0.2489603031707037,0.757279634475708,0.7928116321563721,0.7248415052890778,1.0,1.0,0,чирикать
0.016519799573585913,0.6350332498550415,0.6790120601654053,0.5990567406018575,1.0,1.0,0,скорость
0.0826808446158074,0.6807596921920777,0.6983313798904419,0.6645944356918335,1.0,1.0,1,темнота
0.06218099777438463,0.7082730829715729,0.7253601849079132,0.6920070350170135,1.0,1.0,0,серебрить
0.15655122980074512,0.7329343756039938,0.77788774172465,0.6929806073506674,1.0,1.0,0,ушастый
0.03697018196350729,0.6576080322265625,0.6676843464374542,0.6496961116790771,1.0,1.0,0,жезл
0.023838535102285476,0.6797256767749786,0.6575545966625214,0.7043280005455017,1.0,1.0,0,ферма
0.06412760495907112,0.6717149019241333,0.6892252167065939,0.6559154788653055,1.0,1.0,0,трёпка
0.05366893808878705,0.7119851410388947,0.737997442483902,0.6877552270889282,1.0,1.0,0,сиять
0.03420360223017763,0.7132630944252014,0.728565514087677,0.6985945403575897,1.0,1.0,0,спектр
0.06086032606684011,0.721220076084137,0.7266614437103271,0.7166586518287659,1.0,1.0,0,маячить
0.014433772349602532,0.6514158447583517,0.6548611919085184,0.6487399935722351,1.0,1.0,0,фофан
0.1862509244560485,0.771356076002121,0.7685467600822449,0.7741867303848267,1.0,1.0,0,зарубить
0.047093668065611924,0.6569432258605957,0.6748095512390136,0.6411919832229614,1.0,1.0,0,семёрка
0.02156693969393992,0.7155491709709167,0.7315600216388702,0.7030787467956543,1.0,1.0,0,ювелир
0.05004363516234083,0.6474805672963461,0.6593735615412394,0.6360652645428976,1.0,1.0,0,фонарь
0.0,0.6500646471977234,0.656652182340622,0.6436120271682739,1.0,1.0,0,матроска
0.05160214227972595,0.694957822561264,0.6971605271100998,0.6929282695055008,1.0,1.0,0,хлюст
0.038547156292952515,0.6558849215507507,0.6448354125022888,0.6674594481786092,1.0,1.0,0,чертёж
0.11254755330881115,0.6761108835538229,0.6663310130437216,0.6877990166346232,1.0,1.0,0,камера
0.0012522084618427807,0.652895967165629,0.6617595752080282,0.6459672848383585,1.0,1.0,0,звучать
0.04967132252903138,0.6697009325027465,0.690438175201416,0.6509698748588562,1.0,1.0,0,дикий
0.05602876602517086,0.6689442992210388,0.6499525010585785,0.6891540586948395,1.0,1.0,0,шмара
0.03711715660643638,0.6567634701728821,0.6705169796943664,0.645085084438324,1.0,1.0,0,земля
0.03761341053781641,0.690495491027832,0.730475902557373,0.6546854376792908,1.0,1.0,0,тупить
0.041949309054502545,0.7066978216171265,0.7197103500366211,0.6941474080085754,1.0,1.0,0,сойка
0.04358205000375928,0.7166481216748556,0.7366460760434469,0.6980228821436564,1.0,1.0,0,флюс
0.015050612293905445,0.6702645023663839,0.6739490826924642,0.6667137344678243,1.0,1.0,0,шкода
0.03894802175784148,0.6661293903986613,0.6894896427790324,0.6452924410502116,1.0,1.0,0,славный
0.013890838817128536,0.644581158955892,0.6511950095494589,0.6383992830912272,1.0,1.0,0,сведение
0.04884668540266755,0.6586766391992569,0.6602620705962181,0.657969556748867,1.0,1.0,0,забить
0.05531455943544904,0.6943511366844177,0.7017911076545715,0.6878007650375366,1.0,1.0,0,кат
0.02981411650909611,0.6695872843265533,0.7038339078426361,0.6391865015029907,1.0,1.0,0,лагерный
0.003632145969467873,0.6199614703655243,0.6651026904582977,0.5805701613426208,1.0,1.0,0,судить
0.06503991905726751,0.7029230296611786,0.714829683303833,0.6926214098930359,1.0,1.0,0,компас
0.027611988917697356,0.7224466800689697,0.7314322888851166,0.7146292626857758,1.0,1.0,0,юр
0.061301500331694306,0.6640829145908356,0.6699948310852051,0.6583221852779388,1.0,1.0,0,экспресс
0.02429628172459005,0.6502456516027451,0.641887441277504,0.6591231524944305,1.0,1.0,0,хлыст
0.053485077834473906,0.6355831821759542,0.6532618403434753,0.6192163626352946,1.0,1.0,0,солнышко
0.11720006327190072,0.7481880486011505,0.7736110389232635,0.7251872420310974,1.0,1.0,0,мебельный
0.033040632407663494,0.7074916660785675,0.7436445355415344,0.6747368276119232,1.0,1.0,0,заправщик
0.022606784480567247,0.6381320953369141,0.6501874327659607,0.6270756721496582,1.0,1.0,0,лабиринт
0.127080274586865,0.7704876065254211,0.7648537755012512,0.7798411548137665,1.0,1.0,0,мамуля
0.044946267503118,0.6564026474952698,0.669084906578064,0.6442494789759318,1.0,1.0,0,ширять
0.052842099818003925,0.6725893616676331,0.6999350190162659,0.6473031938076019,1.0,1.0,0,юдоль
0.017154629556364584,0.6193263530731201,0.6423522035280863,0.598173181215922,1.0,1.0,0,чоканье
0.0,0.663426399230957,0.6553430557250977,0.6717115640640259,1.0,1.0,0,месть
0.18986312335476366,0.7238934934139252,0.7345338463783264,0.7146337926387787,1.0,1.0,0,жрать
0.0459308230411669,0.699478805065155,0.693974107503891,0.7052260041236877,1.0,1.0,0,хана
0.06294172359444823,0.7156082689762115,0.6736134588718414,0.7660836577415466,1.0,1.0,0,трубач
0.24999999999999997,0.7572086453437805,0.7335592210292816,0.7830266654491425,1.0,1.0,0,калина
0.12948220889252074,0.6955760518709818,0.7214889923731486,0.6734702984491984,1.0,1.0,0,узловатый
0.051703063162716445,0.6891787449518839,0.6892153918743134,0.6897313396135966,1.0,1.0,1,фирма
0.04422265803232293,0.6903471350669861,0.6953150629997253,0.6870584487915039,1.0,1.0,0,мелькать
0.06110106789203623,0.6533279120922089,0.6608980000019073,0.6472421884536743,1.0,1.0,0,мастер
