bleu,bertscore,bertscore_p,bertscore_r,IoU,Coverage (target words),delta,word
0.049457294167435356,0.6733999053637186,0.7022844354311625,0.6468207041422526,1.0,1.0,0,сажалка
0.08472869982106027,0.7294446229934692,0.7239365577697754,0.7369436919689178,1.0,1.0,0,тулуп
0.02837001295274334,0.7114984393119812,0.7518993318080902,0.6766408085823059,1.0,1.0,0,рудник
0.15429469608209262,0.7318676908810934,0.7363321383794149,0.7284416357676188,1.0,1.0,0,южный
0.020836258225692805,0.5913504660129547,0.6148577630519867,0.5696617960929871,1.0,1.0,0,ядрышко
0.036735265629889394,0.7305176556110382,0.7069582939147949,0.7561889588832855,1.0,1.0,0,запасть
0.0532256272470128,0.6896944840749105,0.6846355597178141,0.6957171758015951,1.0,1.0,0,чертёж
0.07738068802830844,0.7019631266593933,0.6853342950344086,0.7219637036323547,1.0,1.0,0,фон
0.06970495202003688,0.6876270055770874,0.6979989647865296,0.6793898344039917,1.0,1.0,1,темнота
0.13311555010643344,0.7076319932937623,0.716501247882843,0.7018787026405334,1.0,1.0,0,масляный
0.04277356144520603,0.6911545395851135,0.6962575167417526,0.6886629909276962,1.0,1.0,0,язва
0.032163713882787506,0.6231070160865784,0.6468332807223002,0.6016116340955099,1.0,1.0,0,срыв
0.09848072981822482,0.6642106175422668,0.6954825321833292,0.6380282640457153,1.0,1.0,0,ушастый
0.16045188015234127,0.7204474012056986,0.7314586242039999,0.7099822759628296,1.0,1.0,0,дохлый
0.03439094216580414,0.6868176758289337,0.7265647351741791,0.6516591012477875,1.0,1.0,0,чека
0.03905574397871359,0.6736166715621948,0.6657861351966858,0.6833181500434875,1.0,1.0,0,земля
0.018977423949228533,0.613696962594986,0.6188000738620758,0.608719676733017,1.0,1.0,0,мирный
0.0353955145151171,0.6669150143861771,0.6523300409317017,0.6837133914232254,1.0,1.0,0,стол
0.013234537203190122,0.7100119789441427,0.7474813659985861,0.6766625245412191,1.0,1.0,0,флюс
0.0,0.6349631547927856,0.6288653612136841,0.6411831378936768,1.0,1.0,0,хилость
0.01688578207168927,0.6465173959732056,0.6290650069713593,0.6654006540775299,1.0,1.0,0,кстати
0.008783879190085013,0.6700419386227926,0.7009036342302958,0.643206795056661,1.0,1.0,0,синдикат
0.09700735341409147,0.7416639029979706,0.7579584419727325,0.7261236906051636,1.0,1.0,0,мина
0.03633454647004934,0.6859958469867706,0.671160101890564,0.7022189497947693,1.0,1.0,0,хана
0.05927140123230421,0.6899362653493881,0.6932117640972137,0.6872675195336342,1.0,1.0,0,забить
0.08357065895225907,0.7335065603256226,0.7351036667823792,0.7323979139328003,1.0,1.0,0,кургузый
0.02663304403463319,0.6009061336517334,0.6203315854072571,0.5826787650585175,1.0,1.0,0,фартук
0.0300723013937649,0.6081714928150177,0.577934741973877,0.6417728662490845,1.0,1.0,0,шмара
0.014199193612838947,0.6608212888240814,0.6342303156852722,0.6898382306098938,1.0,1.0,0,тарабанить
0.05278734905626752,0.6448844373226166,0.6681846380233765,0.623433530330658,1.0,1.0,0,форточка
0.01858626161735393,0.6269474625587463,0.6393772661685944,0.6150005161762238,1.0,1.0,0,спорый
0.0824546644362848,0.7272074520587921,0.7509227097034454,0.7065585255622864,1.0,1.0,0,совокупность
0.10766498932885345,0.7397123575210571,0.7532108724117279,0.7288477718830109,1.0,1.0,0,яблоко
0.05201827332469688,0.6449290215969086,0.6452574729919434,0.6447564661502838,1.0,1.0,0,давление
0.09652013267243116,0.7133626341819763,0.7081968983014425,0.7194750706354777,1.0,1.0,0,ласкать
0.053485077834473906,0.637396514415741,0.6535106499989828,0.6226000189781189,1.0,1.0,0,солнышко
0.033040632407663494,0.7074916660785675,0.7436445355415344,0.6747368276119232,1.0,1.0,0,заправщик
0.03453622677193982,0.674638956785202,0.7089299559593201,0.6464411020278931,1.0,1.0,0,ягодица
0.17896627665362513,0.7587743103504181,0.7605057656764984,0.7594171464443207,1.0,1.0,0,мамуля
0.16155978835982437,0.7387727200984955,0.7565197646617889,0.7225609421730042,1.0,1.0,0,шаманить
0.11482784646236827,0.6588338911533356,0.6658386588096619,0.6534008383750916,1.0,1.0,0,чайник
0.03473747543562156,0.7073420286178589,0.743577241897583,0.675614595413208,1.0,1.0,0,мёд
0.03772691894380681,0.6638844907283783,0.6896567344665527,0.6410746276378632,1.0,1.0,0,комковатый
0.012192584915912203,0.6335406303405762,0.6696529984474182,0.6011238098144531,1.0,1.0,0,форте
0.014929831413909562,0.6183072626590729,0.6219557523727417,0.6154595017433167,1.0,1.0,0,травля
0.028841342738628054,0.6731206973393759,0.7077070275942484,0.6429041624069214,1.0,1.0,0,шнур
0.03386440157994768,0.684813380241394,0.6926549971103668,0.6783012449741364,1.0,1.0,0,дека
0.02436590210347345,0.6986826459566752,0.7016746600468954,0.6959427992502848,1.0,1.0,0,условие
0.015808145548917008,0.6511281132698059,0.6894216239452362,0.6168731451034546,1.0,1.0,0,кукурузник
0.08663255147443472,0.6956278483072916,0.7058678865432739,0.6858091155687968,1.0,1.0,0,мёрзлый
0.10347245598791414,0.681853711605072,0.6814112961292267,0.6823378205299377,1.0,1.0,0,юр
0.05818990173943066,0.6805499196052551,0.7116959691047668,0.6520249545574188,1.0,1.0,0,курево
0.018716386091619873,0.5983890891075134,0.6430708169937134,0.5595130920410156,1.0,1.0,0,короб
0.0500919238846266,0.6772277057170868,0.6889166235923767,0.6659568846225739,1.0,1.0,0,знак
0.04355649297234091,0.6434476375579834,0.6407623291015625,0.647726833820343,1.0,1.0,0,мастер
0.032534849254357644,0.6335081656773885,0.6363493005434672,0.6308103005091349,1.0,1.0,0,фонарь
0.08187600245092157,0.6481890082359314,0.6479427218437195,0.6489679217338562,1.0,1.0,0,ужасный
0.06350415017435726,0.6850880682468414,0.7166169285774231,0.6570110023021698,1.0,1.0,0,юдоль
0.050797478525168034,0.6461243629455566,0.6483765840530396,0.6440897583961487,1.0,1.0,0,кремль
0.0,0.6606623828411102,0.6636550724506378,0.6578351259231567,1.0,1.0,0,матроска
0.05454962725499022,0.6725492775440216,0.6808421313762665,0.6648283451795578,1.0,1.0,0,хлюст
0.027785462775516353,0.7162244021892548,0.7435421943664551,0.6908974349498749,1.0,1.0,0,сыворотка
0.02909612060064538,0.6779983043670654,0.6789408127466837,0.6788086493810018,1.0,1.0,0,меч
0.030115107079090934,0.7700591683387756,0.7927962243556976,0.7487280368804932,1.0,1.0,0,серебрить
0.042493684570694,0.6053943932056427,0.6055839955806732,0.6053401231765747,1.0,1.0,0,тмин
0.06010788805431864,0.6533748507499695,0.6448494493961334,0.6621762216091156,1.0,1.0,0,лабиринт
0.12332111248897058,0.7237378358840942,0.73089998960495,0.7179399331410726,1.0,1.0,0,киса
0.0,0.6176870763301849,0.5963559448719025,0.6418080031871796,1.0,1.0,0,копёр
0.029297145772877054,0.6193245947360992,0.6240589320659637,0.6159388720989227,1.0,1.0,0,мотня
0.028061651930508292,0.6509139935175577,0.6775989731152853,0.6271787881851196,1.0,1.0,0,славный
0.05301468571575197,0.7011490265528361,0.6898226737976074,0.7141052484512329,1.0,1.0,0,камера
0.04385078064947251,0.6797250509262085,0.7077582716941834,0.6549704313278198,1.0,1.0,0,каре
0.041955229058734014,0.6808247268199921,0.6984888315200806,0.6640472412109375,1.0,1.0,0,звонкий
0.01964876314160813,0.6568004488945007,0.6404527425765991,0.6767849326133728,1.0,1.0,0,четвертак
0.03791306737320542,0.6674580574035645,0.6385191082954407,0.6994239389896393,1.0,1.0,0,ферма
0.07029858714160081,0.6909556686878204,0.6947036385536194,0.687284529209137,1.0,1.0,0,табельный
0.026550157621718685,0.6235642830530802,0.5979153513908386,0.6518207589785258,1.0,1.0,0,кругом
0.07277746279674462,0.6947209040323893,0.693248470624288,0.6962093512217203,1.0,1.0,0,забродить
0.06819547835208473,0.6363196074962616,0.6205918192863464,0.6528895795345306,1.0,1.0,0,казённый
0.04546064472055567,0.6558721423149109,0.6897465944290161,0.6260786056518555,1.0,1.0,0,семёрка
0.04224415225120219,0.6285592317581177,0.6358160078525543,0.6215484738349915,1.0,1.0,0,магия
0.03776009705179988,0.6919268568356832,0.710192084312439,0.6755696535110474,1.0,1.0,0,сан
0.09751208275009164,0.716365396976471,0.7196240623792013,0.7131411830584208,1.0,1.0,0,драить
0.012389926735852673,0.618928849697113,0.6451957523822784,0.5959701538085938,1.0,1.0,0,скатка
0.10412133801452207,0.7612268626689911,0.7832578718662262,0.7417692840099335,1.0,1.0,0,сочный
0.040136950985294496,0.661917527516683,0.6649255156517029,0.6590812802314758,1.0,1.0,0,трёпка
0.04095544255125378,0.722207268079122,0.7081991831461588,0.7371697723865509,1.0,1.0,0,ясный
0.04114144809792534,0.7037531137466431,0.743214468161265,0.6692024072011312,1.0,1.0,0,тупить
0.07237552989356813,0.7072315216064453,0.6925005614757538,0.7235395908355713,1.0,1.0,0,формула
0.024675789207681893,0.6023378074169159,0.6156381368637085,0.5903076827526093,1.0,1.0,0,чурек
0.1987402438224991,0.7614839673042297,0.7535397112369537,0.7695992290973663,1.0,1.0,0,чистилище
0.3677994555762574,0.796206533908844,0.786485493183136,0.8062852323055267,1.0,1.0,0,таранный
0.022273755241768205,0.6809405982494354,0.6970327496528625,0.6659781634807587,1.0,1.0,0,сошник
0.26041864497743467,0.7363324761390686,0.7264038324356079,0.7469918727874756,1.0,1.0,0,лев
0.05893674182005371,0.6787177622318268,0.7169396579265594,0.6443668603897095,1.0,1.0,0,халтура
0.023260935190241937,0.605708658695221,0.6269276142120361,0.5863045454025269,1.0,1.0,0,косарь
0.0640155346421948,0.6976810296376547,0.6637037992477417,0.7394835352897644,1.0,1.0,0,элемент
0.0,0.5856316685676575,0.6342659592628479,0.5440133213996887,1.0,1.0,0,серебристый
0.06044836259799933,0.6729381382465363,0.659160315990448,0.6877317130565643,1.0,1.0,0,хлебало
0.031585577505167314,0.6602504849433899,0.6635734140872955,0.6569607257843018,1.0,1.0,0,средство
0.046437644997834,0.6572259664535522,0.6715965569019318,0.643696129322052,1.0,1.0,0,салютовать
0.12586274179345847,0.7450719177722931,0.7766217589378357,0.7166214883327484,1.0,1.0,0,чертовщина
0.040231859295676846,0.7454115152359009,0.7553069591522217,0.7357719540596008,1.0,1.0,0,трап
0.01883448690276321,0.7041292190551758,0.7546330293019613,0.6616091728210449,1.0,1.0,0,скорость
0.024786744152735993,0.6294419964154562,0.6554687023162842,0.6055631836255392,1.0,1.0,0,сидячий
0.04268022138666153,0.6328639586766561,0.5966984033584595,0.6752287546793619,1.0,1.0,0,тонкий
0.02944518839247678,0.649519681930542,0.6755654017130533,0.6254587968190511,1.0,1.0,0,иконостас
0.04687605033344569,0.6360176801681519,0.6432620644569397,0.6293333530426025,1.0,1.0,0,зелёный
0.04282260654161132,0.6830325126647949,0.6366986930370331,0.7370428740978241,1.0,1.0,0,сопливый
0.2106976474226304,0.8404737114906311,0.8387831151485443,0.8437883853912354,1.0,1.0,0,шлифовальный
0.025780077968673338,0.6782353281974792,0.7100862860679626,0.6526621818542481,1.0,1.0,0,хор
0.11295636191633579,0.6927869915962219,0.706477165222168,0.67988653977712,1.0,1.0,0,топ
0.08516593018819643,0.7279568612575531,0.7309203445911407,0.7252588868141174,1.0,1.0,0,шпана
0.043151446328288025,0.6437491774559021,0.670011967420578,0.6195537149906158,1.0,1.0,0,спора
0.35194619677171274,0.7679742872714996,0.7693746089935303,0.7668617367744446,1.0,1.0,0,классный
0.011288328561148453,0.6609640916188558,0.6547966798146566,0.6688951253890991,1.0,1.0,0,точить
0.016597904088131558,0.6419697105884552,0.6635083258152008,0.6217973232269287,1.0,1.0,0,хват
0.0,0.6329652667045593,0.6284675598144531,0.6375284492969513,1.0,1.0,0,топчан
0.04225243778522389,0.7204385995864868,0.7387807846069336,0.7044080138206482,1.0,1.0,0,тяжесть
0.02634924653984526,0.680102010567983,0.6837001442909241,0.676921546459198,1.0,1.0,0,шкода
0.040606681260522116,0.710778683423996,0.747455358505249,0.6788879036903381,1.0,1.0,0,сердечный
0.029703517102624092,0.6478201945622762,0.6441514690717062,0.6545987526575724,1.0,1.0,0,кабак
0.07869641469285488,0.677821546792984,0.6968562304973602,0.6598698794841766,1.0,1.0,0,маячить
0.017242551350983078,0.6404794216156006,0.6365310430526734,0.6453914761543273,1.0,1.0,0,установка
0.05556163547161879,0.6918908854325613,0.6999850471814474,0.6854744752248129,1.0,1.0,1,фирма
0.027611988917697356,0.6643206775188446,0.6582003235816956,0.6717016398906708,1.0,1.0,0,щуп
0.019897628778486713,0.7195076048374176,0.7665438055992126,0.678106427192688,1.0,1.0,0,кончать
0.04720178965839415,0.6651128828525543,0.663640022277832,0.6680850982666016,1.0,1.0,0,ладно
0.1396937681710574,0.7037988305091858,0.7313931584358215,0.6783199906349182,1.0,1.0,0,чирикать
0.11942796331232979,0.7099388390779495,0.7148367315530777,0.7054383158683777,1.0,1.0,0,сытый
0.07241773031914824,0.6728347539901733,0.6821798384189606,0.663756787776947,1.0,1.0,0,цыкать
0.49999999999999994,0.880377858877182,0.8610299527645111,0.9006794691085815,1.0,1.0,0,калина
0.10079231490384717,0.7195152938365936,0.7251293361186981,0.7143145203590393,1.0,1.0,0,мелькать
0.04796088275469322,0.693151980638504,0.7027986347675323,0.684090793132782,1.0,1.0,0,цикл
