bleu,bertscore,bertscore_p,bertscore_r,IoU,Coverage (target words),delta,word
0.051885670570230434,0.7050670385360718,0.7224211394786835,0.6887197196483612,1.0,1.0,0,фартук
0.015445276590783487,0.6196584105491638,0.6060861051082611,0.6341594159603119,1.0,1.0,0,копёр
0.01688578207168927,0.6221374273300171,0.6017715334892273,0.6440051794052124,1.0,1.0,0,тарабанить
0.026606857724907538,0.6017414530118307,0.6151703794797262,0.5895405411720276,1.0,1.0,0,топ
0.03495513341312593,0.6674831310907999,0.6964568694432577,0.640932540098826,1.0,1.0,0,шнур
0.041023297486884915,0.6963350176811218,0.6686434149742126,0.7264945209026337,1.0,1.0,0,формула
0.020125997224171452,0.635496199131012,0.6533021728197733,0.6186615427335104,1.0,1.0,0,хлопья
0.054234060687544466,0.677012026309967,0.6890515287717184,0.6658857266108195,1.0,1.0,0,кадра
0.06885615239031273,0.6319586634635925,0.6448279023170471,0.6215757131576538,1.0,1.0,0,юр
0.06064610137897577,0.7291544079780579,0.7673535346984863,0.6947449147701263,1.0,1.0,0,сочный
0.23728543962702112,0.7580182552337646,0.771734337011973,0.7466554244359335,1.0,1.0,0,киса
0.05072687977771064,0.6534107228120168,0.6501007676124573,0.6572458545366923,1.0,1.0,0,лад
0.043660468399423585,0.7000675797462463,0.7142473856608073,0.687199076016744,1.0,1.0,0,южный
0.04021055244423438,0.5927481055259705,0.5890109837055206,0.5965376198291779,1.0,1.0,0,цыкать
0.049678751502423166,0.6365193724632263,0.6589820504188537,0.6167135238647461,1.0,1.0,0,семёрка
0.12434116459856001,0.6945870518684387,0.7295784950256348,0.6628689765930176,1.0,1.0,0,чирикать
0.028446876276538382,0.6185159385204315,0.6279397010803223,0.6094627380371094,1.0,1.0,0,тмин
0.07096434580608894,0.6511787374814352,0.6895095705986023,0.6169346769650778,1.0,1.0,0,иконостас
0.07298464358760386,0.6544250249862671,0.6754975914955139,0.6350728869438171,1.0,1.0,0,классный
0.0482595967626799,0.6613634079694748,0.6524116545915604,0.6718633472919464,1.0,1.0,0,стол
0.011959479187278868,0.6089850862820944,0.6228832999865214,0.5969130198160807,1.0,1.0,0,синдикат
0.06439893527467165,0.6777856647968292,0.6807975172996521,0.6749079078435898,1.0,1.0,0,хлюст
0.0844883751870239,0.7019234299659729,0.7015757163365682,0.703106145064036,1.0,1.0,0,меч
0.24485387686676274,0.7209950486818949,0.7453935742378235,0.698440412680308,1.0,1.0,0,ушастый
0.029415205867032355,0.6443451642990112,0.664384514093399,0.6255350708961487,1.0,1.0,0,лагерный
0.08344933830997336,0.7718366086483002,0.7666832208633423,0.777216374874115,1.0,1.0,0,сварочный
0.03843089280557308,0.6708244323730469,0.6680906534194946,0.6746911644935608,1.0,1.0,0,земля
0.03726259567907934,0.6311590075492859,0.6296588778495789,0.6340592503547668,1.0,1.0,0,форточка
0.04658941286692589,0.6420747935771942,0.6538116037845612,0.630754142999649,1.0,1.0,0,звонкий
0.06489401462954231,0.6592337787151337,0.6812525987625122,0.6387472748756409,1.0,1.0,0,курево
0.04410471617376542,0.641343742609024,0.6599247455596924,0.6243641376495361,1.0,1.0,0,комковатый
0.007550000368050925,0.6270358363787333,0.6038760741551717,0.6524505217870077,1.0,1.0,0,явка
0.0468340026152915,0.6743059456348419,0.68538898229599,0.6646086573600769,1.0,1.0,0,совокупность
0.08442340408314541,0.6337882876396179,0.6535431345303854,0.6154181361198425,1.0,1.0,0,сверлить
0.052373855365891814,0.6606731414794922,0.6449645757675171,0.6771813333034515,1.0,1.0,0,средство
0.05658998698267419,0.6811510324478149,0.6721625626087189,0.6904405057430267,1.0,1.0,0,хана
0.04352650761206175,0.6560540795326233,0.6359878778457642,0.6776043574015299,1.0,1.0,0,чертёж
0.16845916755770887,0.6912640333175659,0.6948809921741486,0.6878191828727722,1.0,1.0,0,шитьё
0.04723466231317948,0.6327553987503052,0.6328685879707336,0.6327458620071411,1.0,1.0,0,мина
0.061762633394759126,0.6897562344868978,0.6698916554450989,0.712021013100942,1.0,1.0,0,шабаш
0.04218413904562645,0.6398922681808472,0.6375030040740967,0.6436469912528991,1.0,1.0,0,шифр
0.18539225659552003,0.733012467622757,0.7706730663776398,0.6988741755485535,1.0,1.0,0,увязать
0.08591316733350184,0.7267241477966309,0.7171247601509094,0.7365840673446655,1.0,1.0,0,струя
0.24854283740427885,0.7150619924068451,0.7177050113677979,0.7124388217926025,1.0,1.0,0,зарубить
0.025394035260069513,0.6134284536043803,0.6221583088239034,0.6058313051859537,1.0,1.0,0,условие
0.06521265078372124,0.6570073664188385,0.6498429477214813,0.6643330454826355,1.0,1.0,0,давление
0.032836373680301977,0.6868719458580017,0.6872270703315735,0.6865527629852295,1.0,1.0,0,казённый
0.06191137325396778,0.6456310376524925,0.6498286947607994,0.6425615698099136,1.0,1.0,0,забить
0.024768697957849854,0.6350372076034546,0.634101128578186,0.6365501284599304,1.0,1.0,0,каре
0.02495024850968416,0.6338365375995636,0.6214621365070343,0.6469969153404236,1.0,1.0,0,четвертак
0.030966853369591422,0.6667547225952148,0.6341968476772308,0.70590740442276,1.0,1.0,0,ферма
0.06968787221149166,0.6664390563964844,0.6896189053853353,0.645117978254954,1.0,1.0,0,фонарь
0.04481910963376822,0.6518086493015289,0.6391288042068481,0.6650163233280182,1.0,1.0,0,трубач
0.1807161696710599,0.7167755961418152,0.7403392940759659,0.6960095912218094,1.0,1.0,0,сытый
0.018483555109413786,0.6630142331123352,0.686798095703125,0.6408225893974304,1.0,1.0,0,форте
0.1025913453399119,0.6980032324790955,0.6965863406658173,0.6996146440505981,1.0,1.0,0,ком
0.018977423949228533,0.5764203369617462,0.5777497589588165,0.5758011341094971,1.0,1.0,0,мирный
0.18042831768717585,0.6783297856648763,0.6796337564786276,0.677039643128713,1.0,1.0,0,шпилить
0.042712159402967416,0.5806397795677185,0.5902418792247772,0.5717781186103821,1.0,1.0,0,мастер
0.0810472783876074,0.6831801335016886,0.6958688497543335,0.6747851570447286,1.0,1.0,0,звучать
0.02709765737706887,0.6026026010513306,0.6231752634048462,0.583556205034256,1.0,1.0,0,шлем
0.04531404750629605,0.6088590224583944,0.6256328225135803,0.5929623246192932,1.0,1.0,0,рыжий
0.035525968772821756,0.6891820430755615,0.6730537414550781,0.7065225839614868,1.0,1.0,0,хлебало
0.04085507150363301,0.6559142768383026,0.6523109674453735,0.6601784229278564,1.0,1.0,0,лабиринт
0.033771564143378535,0.6565003991127014,0.6511862576007843,0.6621074676513672,1.0,1.0,0,кремль
0.029297145772877054,0.6309440433979034,0.6464697420597076,0.6172576546669006,1.0,1.0,0,мотня
0.05771584016137213,0.6336386501789093,0.6381360292434692,0.6292080879211426,1.0,1.0,0,коммерция
0.07032549252106937,0.6799644430478414,0.6945077180862427,0.6677119731903076,1.0,1.0,0,забродить
0.028716666984340014,0.6663427154223124,0.7043818235397339,0.6329310536384583,1.0,1.0,0,тупить
0.2565483757991023,0.7444389164447784,0.775402694940567,0.719950795173645,1.0,1.0,0,шаманить
0.0460575481548599,0.6474943161010742,0.6406924426555634,0.6561772525310516,1.0,1.0,0,ладно
0.1288727015757449,0.6852830052375793,0.6783337295055389,0.6934636533260345,1.0,1.0,0,экспресс
0.06376038133904462,0.6795776784420013,0.66998490691185,0.689893513917923,1.0,1.0,0,щуп
0.02765064502369953,0.6330422759056091,0.6200788617134094,0.6479518810907999,1.0,1.0,0,чад
0.07106116907782122,0.6948677152395248,0.7025115787982941,0.6882856637239456,1.0,1.0,0,мелькать
0.016932492841722678,0.5876292884349823,0.5879766941070557,0.5876084566116333,1.0,1.0,0,чурек
0.09950357362133044,0.7185705006122589,0.747667133808136,0.6920450329780579,1.0,1.0,0,маячить
0.061333185533239624,0.6751466790835062,0.681786298751831,0.6717670957247416,1.0,1.0,0,кругом
0.06757061001924113,0.6683391332626343,0.6515048742294312,0.6869407892227173,1.0,1.0,0,сведение
0.08022914784655769,0.7003850638866425,0.7030272334814072,0.7012645602226257,1.0,1.0,0,язва
0.02029744558629036,0.5616652766863505,0.5599870880444845,0.5635982155799866,1.0,1.0,0,ширять
0.23554556197148824,0.7445694009462992,0.7573973337809244,0.7325768868128458,1.0,1.0,0,дохлый
0.05000595184262611,0.69340900182724,0.7087230443954468,0.6806956648826599,1.0,1.0,0,масляный
0.06473408520672756,0.6484403312206268,0.6595098674297333,0.6377940773963928,1.0,1.0,0,шпана
0.08793668226343561,0.7039658725261688,0.6950120031833649,0.7184902131557465,1.0,1.0,0,ювелир
0.17345263883214831,0.7406368553638458,0.7379709780216217,0.7433249354362488,1.0,1.0,0,слыхать
0.08359047691176567,0.6616472601890564,0.6724057495594025,0.6512855589389801,1.0,1.0,0,заправщик
0.02005098619660875,0.6303348243236542,0.676537275314331,0.5902466177940369,1.0,1.0,0,кукурузник
0.10445878145589738,0.6821634372075399,0.7035382986068726,0.6620530486106873,1.0,1.0,0,сидячий
0.0341332497502701,0.6828663051128387,0.713909387588501,0.6554607450962067,1.0,1.0,0,сыворотка
0.018903152277635334,0.652118464310964,0.6800923546155294,0.6266918778419495,1.0,1.0,0,мелкий
0.03015661282097873,0.6423916220664978,0.6369990706443787,0.6480168402194977,1.0,1.0,0,рудник
0.051482326187289575,0.664928118387858,0.6925564507643381,0.6400100489457449,1.0,1.0,0,срыв
0.18778410147553978,0.6868386566638947,0.6701566874980927,0.7046334147453308,1.0,1.0,0,чайник
0.12192392260608718,0.7145882447560629,0.7508078217506409,0.6817785302797953,1.0,1.0,0,таблетка
0.04050713058648579,0.5810941159725189,0.5978992581367493,0.5653852224349976,1.0,1.0,0,ядрышко
0.04581821694516689,0.6699583232402802,0.6689854860305786,0.6709789335727692,1.0,1.0,0,тулуп
0.028348955554880005,0.7026023268699646,0.7031652927398682,0.7020519375801086,1.0,1.0,0,коммерческий
0.04125755243867458,0.6276768445968628,0.6315890848636627,0.62405064702034,1.0,1.0,0,знак
0.07705704532096913,0.6335864663124084,0.6621682345867157,0.6075746119022369,1.0,1.0,0,серебрить
0.06990912565139296,0.6822088062763214,0.6941145062446594,0.6711133718490601,1.0,1.0,0,сеть
0.04695148051232335,0.6503649950027466,0.6909451484680176,0.6144729256629944,1.0,1.0,0,халтура
0.01858626161735393,0.6068680286407471,0.6212703883647919,0.5931258797645569,1.0,1.0,0,спорый
0.018977423949228533,0.659140944480896,0.6721708178520203,0.6467714905738831,1.0,1.0,0,другой
0.0714915564757411,0.7115030884742737,0.7269446849822998,0.6969051361083984,1.0,1.0,0,мёд
0.060342122055965515,0.6907565295696259,0.6993640065193176,0.6823930740356445,1.0,1.0,0,юдоль
0.006846717369246333,0.6123897234598795,0.6023661494255066,0.6251850922902426,1.0,1.0,0,черныш
0.0,0.6383772492408752,0.6191970407962799,0.6588039696216583,1.0,1.0,0,топчан
0.06758762528420084,0.6880571146806082,0.697678397099177,0.6803564528624216,1.0,1.0,1,фирма
0.10549794337282668,0.7120482921600342,0.699056605497996,0.7288391391436259,1.0,1.0,0,элемент
0.08624724947983121,0.653022438287735,0.6559889316558838,0.6501219570636749,1.0,1.0,0,хилость
0.058967916170671805,0.6550793105905707,0.6696070378476923,0.6416454477743669,1.0,1.0,0,язык
0.028129859895491577,0.6511505246162415,0.6638087630271912,0.6396876573562622,1.0,1.0,0,символ
0.13908643087402017,0.6867294112841288,0.7224096159140269,0.6578366359074911,1.0,1.0,0,шестёрка
0.10174120635863516,0.699698805809021,0.7344223260879517,0.6682423055171967,1.0,1.0,0,сиять
0.14106838535017976,0.6862032016118368,0.7039178609848022,0.6702655951182047,1.0,1.0,0,кабак
0.20312854109922937,0.6999026238918304,0.7303900718688965,0.6743987798690796,1.0,1.0,0,мамуля
0.027611988917697356,0.5964471995830536,0.6099309027194977,0.585109144449234,1.0,1.0,0,таранный
0.021504238591261653,0.7164060473442078,0.7168689966201782,0.7162584662437439,1.0,1.0,0,шлифовальный
0.05176825110250818,0.6596063375473022,0.6517268717288971,0.6696926057338715,1.0,1.0,0,травля
0.09531232795275957,0.6962783336639404,0.7041243314743042,0.6886947751045227,1.0,1.0,0,яблоко
0.1988276923842689,0.7465384403864542,0.779443085193634,0.7174895604451498,1.0,1.0,0,крутить
0.03669875579166007,0.6284483075141907,0.6207292199134826,0.6373837232589722,1.0,1.0,0,центр
0.02034791420590191,0.6413812637329102,0.6445173025131226,0.6384767889976501,1.0,1.0,0,судак
0.06997775010500376,0.6775960624217987,0.6922604739665985,0.6654004156589508,1.0,1.0,0,ярлык
0.08686540556432978,0.7186916470527649,0.7303968966007233,0.708289384841919,1.0,1.0,0,кургузый
0.01822333544339941,0.5738505423069,0.5872222185134888,0.5619266927242279,1.0,1.0,0,салютовать
0.06798801157635567,0.7206765711307526,0.746710866689682,0.6964679956436157,1.0,1.0,0,спектр
0.06285955151205798,0.6610383033752442,0.6606981992721558,0.6617116689682007,1.0,1.0,1,темнота
0.011288328561148453,0.6408687035242716,0.5855748852094015,0.7088208595911661,1.0,1.0,0,мара
0.09030487069877764,0.7223899662494659,0.7335112392902374,0.7117164134979248,1.0,1.0,0,магия
0.056341116401338154,0.6966085731983185,0.6707601547241211,0.7259233891963959,1.0,1.0,0,кат
0.08546843975695227,0.6851244866847992,0.6928911209106445,0.677920788526535,1.0,1.0,0,латка
0.06700472372902143,0.7110099196434021,0.7055657903353373,0.7178693215052286,1.0,1.0,0,сажалка
0.029644470203622434,0.6387420296669006,0.5998618006706238,0.6833562850952148,1.0,1.0,0,шмара
0.06540552831721266,0.6750915348529816,0.6846659779548645,0.6658131182193756,1.0,1.0,0,кровля
0.051420527153571365,0.6471427877744039,0.638420303662618,0.6563685933748881,1.0,1.0,0,катран
0.054596352123761974,0.6495930910110473,0.6337740659713745,0.6666652202606201,1.0,1.0,0,установка
0.07778849888517052,0.6647716760635376,0.655876080195109,0.6746802926063538,1.0,1.0,0,камера
0.08559972525998356,0.7364302575588226,0.7378219962120056,0.7351837456226349,1.0,1.0,0,мебельный
0.05522397783539471,0.6394241452217102,0.634043961763382,0.6472068130970001,1.0,1.0,0,ужасный
0.02720898136099026,0.681441605091095,0.6872672140598297,0.6757151484489441,1.0,1.0,0,сошник
0.03688917111332198,0.637407660484314,0.6225288311640421,0.6533220609029134,1.0,1.0,0,тонкий
0.2294793220129823,0.6877267360687256,0.7099936008453369,0.666816234588623,1.0,1.0,0,чертовщина
0.038999806798436704,0.5968730648358663,0.6126853426297506,0.5830017328262329,1.0,1.0,0,чоканье
0.0618355946227354,0.694393265247345,0.7310655355453491,0.6633042693138123,1.0,1.0,0,дикий
0.01566299912177911,0.6504234075546265,0.6830391585826874,0.6208677887916565,1.0,1.0,0,сердечный
0.0661264544627093,0.6709573765595754,0.6895982027053833,0.6537307500839233,1.0,1.0,0,фигура
0.03747776736677921,0.7326865196228027,0.668340265750885,0.8107428550720215,1.0,1.0,0,месть
0.09010886417199497,0.7062477618455887,0.6918784379959106,0.7255241423845291,1.0,1.0,0,рука
0.02016049631355386,0.6165427168210348,0.6198422908782959,0.613514761130015,1.0,1.0,0,дробь
0.10831581106950039,0.7512526710828146,0.7633235255877177,0.7402417461077372,1.0,1.0,0,ласкать
0.05284934578542399,0.6493176817893982,0.6204492449760437,0.681381106376648,1.0,1.0,0,холод
0.025076667385788794,0.6258114278316498,0.6262698769569397,0.6260033249855042,1.0,1.0,0,компас
0.12133158108887272,0.7057130038738251,0.7236682176589966,0.6895769834518433,1.0,1.0,0,заглатывать
0.03326426848079512,0.6114282608032227,0.6027260224024454,0.6205669442812601,1.0,1.0,0,шкода
0.041039987947744924,0.6282326579093933,0.6575023829936981,0.6015518605709076,1.0,1.0,0,серебристый
0.15821911559573373,0.6620968878269196,0.6702118515968323,0.6544382274150848,1.0,1.0,0,сухарь
0.0755171980806829,0.698218822479248,0.7017833391825358,0.6955988009770712,1.0,1.0,0,скорлупа
0.09276669270374427,0.6634991466999054,0.6890653073787689,0.6398297548294067,1.0,1.0,0,убрать
0.04919598747690511,0.65926194190979,0.6943087875843048,0.6312302649021149,1.0,1.0,0,уголок
0.032836373680301977,0.6526601314544678,0.6178913414478302,0.6935448348522186,1.0,1.0,0,кстати
0.02821512038990833,0.640591949224472,0.6634701639413834,0.6199095696210861,1.0,1.0,0,депо
0.0325206654005801,0.645084281762441,0.6502070426940918,0.6409403085708618,1.0,1.0,0,фофан
0.040278773691460136,0.6759733557701111,0.6943982442220052,0.6589415272076925,1.0,1.0,0,флюс
0.0,0.6579484939575195,0.6556013822555542,0.6603125333786011,1.0,1.0,0,эпистолярный
0.06442608090947095,0.7059931516647339,0.7321456551551819,0.6834579229354858,1.0,1.0,0,тяжесть
0.04767707020457096,0.6279677450656891,0.6243584454059601,0.6316205859184265,1.0,1.0,0,давиться
0.05522397783539471,0.6086740791797638,0.6015436053276062,0.6159827411174774,1.0,1.0,0,чувственный
0.06403420926760044,0.6977833211421967,0.6945436000823975,0.7019360164801279,1.0,1.0,0,ясный
0.08372712764143016,0.7191385924816132,0.7131575644016266,0.7252442240715027,1.0,1.0,0,сопливый
0.012687546466344837,0.6749441623687744,0.7227131724357605,0.6331291198730469,1.0,1.0,0,судить
0.03570951474310822,0.6229651868343353,0.6666345000267029,0.5846787989139557,1.0,1.0,0,чека
0.028706373984684758,0.6070132553577423,0.613337516784668,0.6010771095752716,1.0,1.0,0,королёк
0.05747918064531141,0.6221403082211813,0.6277151902516683,0.6180127263069153,1.0,1.0,0,сан
0.061115377804362596,0.6263322234153748,0.6352251768112183,0.6181699335575104,1.0,1.0,0,запасть
0.2598970725225557,0.6816052198410034,0.6921626031398773,0.6722144186496735,1.0,1.0,0,жрать
0.061967944453372135,0.6836099624633789,0.6811889012654623,0.686172346274058,1.0,1.0,0,солнышко
0.024582926221456424,0.612560898065567,0.6291638314723969,0.5968952178955078,1.0,1.0,0,хват
0.052188187142613855,0.6935679316520691,0.698787271976471,0.6913360357284546,1.0,1.0,0,ягодица
0.08761902013484808,0.6885047952334086,0.6890338460604349,0.6880753040313721,1.0,1.0,0,медвяный
